stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
821556,106,,CAMBRIDGE ST + WOODWARD ST,,42.2435161232243,-71.8136291516698,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=106&showAllBusses=on,0,,America/New_York,,,0
821557,105,,CAMBRIDGE ST + CHELSEA ST,,42.2435257676846,-71.8124812713999,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=105&showAllBusses=on,0,,America/New_York,,,0
821558,1271,,4 MCKEON RD,,42.24348,-71.80945,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=1271&showAllBusses=on,0,,America/New_York,,,0
821559,958,,SOUTHBRIDGE ST + COLLEGE OF THE HOLY CROSS,,42.24185,-71.81216,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=958&showAllBusses=on,0,,America/New_York,,,0
821561,960,,SOUTHBRIDGE ST + MALVERN RD,,42.2354517825775,-71.8168137800062,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=960&showAllBusses=on,0,,America/New_York,,,0
821562,1229,,982 SOUTHBRIDGE ST,,42.2332356541411,-71.8185205508744,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=1229&showAllBusses=on,0,,America/New_York,,,0
821563,1230,,SOUTHBRIDGE ST + HOPE AVE,,42.2310590672913,-71.8193856636585,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=1230&showAllBusses=on,0,,America/New_York,,,0
821564,6000,,SOUTHBRIDGE ST + ENTERING AUBURN,,42.2303602451471,-71.8197258721489,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6000&showAllBusses=on,0,,America/New_York,,,0
821565,6140,,SOUTHBRIDGE ST + ELMWOOD ST,,42.2290960516646,-71.8204749981981,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6140&showAllBusses=on,0,,America/New_York,,,0
821566,6145,,SOUTHBRIDGE ST + SWORD ST,,42.2234187007545,-71.8233663813269,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6145&showAllBusses=on,0,,America/New_York,,,0
821567,6150,,SOUTHBRIDGE ST + HAMPTON ST,,42.21168,-71.82893,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6150&showAllBusses=on,0,,America/New_York,,,0
821568,6155,,SOUTHBRIDGE ST + AUBURN ST,,42.20649,-71.83353,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6155&showAllBusses=on,0,,America/New_York,,,0
